time,seconds_elapsed,bpm
1681238795424511200,5.99051123046875,90
1681238800424511200,10.99051123046875,91
1681238801424511200,11.99051123046875,90
1681238810424511200,20.99051123046875,81
1681238812424511200,22.99051123046875,81
1681238817424511200,27.99051123046875,88
