time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1681238789706295600,0.272295654296875,-0.17955411970615387,-0.06663449108600616,-0.01010182872414589,-0.05046747997403145,-0.08634620904922485,-0.9949861168861389,0.022925294935703278,-0.0779758095741272,-0.047616422176361084,0.9987458952881711,0.043227315461903545,-0.025265424546695513,-9.545849557319151e-18
1681238789716272600,0.282272705078125,0.0003336179070174694,-0.041536588221788406,-0.013143157586455345,-0.050990164279937744,-0.08550398796796799,-0.9950321912765503,0.004725448787212372,0.015008270740509033,0.03201955556869507,0.9987574231923553,0.042803591694010906,-0.025529465745073556,-0.00006218282297494018
1681238789726249500,0.29224951171875,0.1539052277803421,-0.019697068259119987,-0.02853701263666153,-0.05129537358880043,-0.08629478514194489,-0.9949482679367065,-0.012272808700799942,0.08779002726078033,0.04565322399139404,0.9987363935620001,0.0431976665889391,-0.025687395108593993,-0.00016782035831456528
1681238789736226600,0.3022265625,0.2640748620033264,-0.0037833498790860176,-0.028998803347349167,-0.05140819400548935,-0.08841492980718613,-0.9947562217712402,-0.02429072931408882,0.10974659770727158,0.01001507043838501,0.9986882785356372,0.04425805477969214,-0.025750706319175025,-0.0002899335918247749
1681238789746203600,0.31220361328125,0.27551957964897156,0.030620642006397247,-0.014401801861822605,-0.05120863765478134,-0.09108029305934906,-0.9945260286331177,-0.02491753175854683,0.08522079885005951,0.013157069683074951,0.9986306610280399,0.045593138276001616,-0.02565622653642124,-0.0003679518680514638
1681238789756179500,0.322179443359375,0.1697140634059906,0.0693477988243103,0.0006551784463226795,-0.050690531730651855,-0.0932716578245163,-0.994349479675293,-0.017134856432676315,0.039850518107414246,0.03849315643310547,0.9985863930822728,0.046692555597946814,-0.025398225804990262,-0.00036530991568273197
1681238789766156800,0.33215673828125,0.014065874740481377,0.08298861980438232,0.009846946224570274,-0.0498923622071743,-0.09431625157594681,-0.9942913055419922,-0.01709378883242607,-0.012556418776512146,0.04197502136230469,0.9985718623446372,0.04721768577277127,-0.024996756646684076,-0.000315047258214137
1681238789776133600,0.342133544921875,-0.1410060077905655,0.05579720437526703,0.015244107693433762,-0.04909937083721161,-0.09388326108455658,-0.994371771812439,-0.016772888600826263,-0.06137503683567047,0.024111151695251465,0.9985920283394171,0.04700181853614402,-0.02459575928284428,-0.00024346311197003223
1681238789786110700,0.35211083984375,-0.24049174785614014,0.007865369319915771,0.019301418215036392,-0.048708412796258926,-0.09205415844917297,-0.9945619702339172,-0.003095243126153946,-0.09424050897359848,-0.010610699653625488,0.9986396008928654,0.046085402650128844,-0.024395651347051406,-0.00017918687122413829
1681238789796087600,0.362087646484375,-0.2317131757736206,-0.025503240525722504,0.022686827927827835,-0.04883051663637161,-0.08958995342254639,-0.9947810173034668,0.01397937536239624,-0.09267640113830566,-0.0338902473449707,0.9986944548297056,0.044851006918890456,-0.02445181653779293,-0.00010332944654703747
1681238789806064600,0.372064697265625,-0.11960264295339584,-0.04192008450627327,0.014905786141753197,-0.049260254949331284,-0.08762717247009277,-0.994934618473053,0.02225213497877121,-0.05823170393705368,-0.035628676414489746,0.9987330044508256,0.04386830728802406,-0.02466290627281908,-0.00003489572887726841
1681238789816041500,0.38204150390625,0.03292138874530792,-0.029261812567710876,-0.002858296502381563,-0.04971342161297798,-0.08699823170900345,-0.9949672818183899,0.01348898932337761,-0.0030134841799736023,-0.024060428142547607,0.9987411573982192,0.0435536277936285,-0.024888594719741173,-0.000012680301151443157
1681238789826017500,0.392017578125,0.1571492999792099,-0.0037544285878539085,-0.013311287388205528,-0.049943216145038605,-0.0878215804696083,-0.9948834180831909,-0.004362881183624268,0.05564068257808685,-0.0014238953590393066,0.9987201425806672,0.043966032736080504,-0.025005417951429177,-0.000041095877032933614
1681238789835994400,0.401994384765625,0.24154514074325562,0.03369041532278061,-0.015248737297952175,-0.04983345791697502,-0.08979985862970352,-0.9947123527526855,-0.01707640290260315,0.09041009843349457,0.023414134979248047,0.9986772264141356,0.04495725659308891,-0.02495359678000885,-0.00008585978605316481
1681238789845971700,0.4119716796875,0.23993337154388428,0.07576575130224228,-0.013786078430712223,-0.049301475286483765,-0.09227484464645386,-0.9945123195648193,-0.021255232393741608,0.0830126404762268,0.041372060775756836,0.9986272475582433,0.04619794106801356,-0.02469005431249178,-0.00011738210246391095
1681238789855948800,0.42194873046875,0.16487963497638702,0.08748099207878113,-0.013642268255352974,-0.04850998520851135,-0.09445241838693619,-0.9943467974662781,-0.016782443970441818,0.051544591784477234,0.031501948833465576,0.9985857802070561,0.04728962341274462,-0.02429609667701836,-0.00014262201739926128
1681238789865925600,0.431925537109375,0.03854162245988846,0.0734410285949707,-0.008199382573366165,-0.04768436402082443,-0.09568054229021072,-0.9942693114280701,-0.00634707510471344,0.01203174889087677,0.01756948232650757,0.9985663512508478,0.04790503919196888,-0.02388427059080388,-0.00016378631432177373
1681238789875902700,0.44190283203125,-0.09465424716472626,0.04289376735687256,-0.00654422864317894,-0.047044575214385986,-0.09554799646139145,-0.9943125247955322,0.010225046426057816,-0.0404994934797287,0.0047800540924072266,0.9985772430998499,0.04783760858325396,-0.023564849532831236,-0.00018886654802742475
1681238789885878500,0.45187841796875,-0.19090089201927185,0.015034971758723259,-0.0032802580390125513,-0.04669234901666641,-0.09418938308954239,-0.9944587349891663,0.02046242356300354,-0.08014239370822906,-0.012956976890563965,0.9986137884737625,0.04715469207284203,-0.023389413991883785,-0.00022940026146490438
1681238789895855600,0.461855712890625,-0.2311791628599167,0.009768996387720108,-0.0016827440122142434,-0.046541135758161545,-0.0920317992568016,-0.9946678280830383,0.020845267921686172,-0.08507707715034485,-0.01914137601852417,0.9986661361438951,0.04607111113223851,-0.02331400280510055,-0.00026776735567168674
1681238789905832400,0.47183251953125,-0.20973676443099976,0.013117017224431038,0.0010575653286650777,-0.04646648094058037,-0.0896923616528511,-0.9948849678039551,0.013736307621002197,-0.05981338024139404,-0.0059542059898376465,0.9987205202729632,0.04489691437073193,-0.023275963140237162,-0.0002882695897564637
1681238789915809500,0.4818095703125,-0.16699808835983276,0.01644490286707878,-0.001752868527546525,-0.04642277583479881,-0.08756852895021439,-0.9950762391090393,0.0071160681545734406,-0.027253977954387665,0.008214056491851807,0.9987683349416893,0.043831102438916685,-0.023253498986654225,-0.000307321355523421
1681238789925786400,0.491786376953125,-0.07409940659999847,0.016871167346835136,-0.0012179557234048843,-0.04634985700249672,-0.08617616444826126,-0.9952011704444885,0.0017941296100616455,0.003397122025489807,0.0152207612991333,0.9987995551502079,0.0431324083342355,-0.023216643818722456,-0.00032098302164490424
1681238789935763700,0.501763671875,-0.011931637302041054,0.007942920550704002,0.004111029207706451,-0.046293940395116806,-0.08570360392332077,-0.995244562625885,0.00018181651830673218,0.028437264263629913,0.020711541175842285,0.9988103966633067,0.042895729013043685,-0.023187691856888484,-0.0003062735990701627
1681238789945740500,0.511740478515625,0.02107604779303074,-0.006461798213422298,0.005678133107721806,-0.046325117349624634,-0.08575382083654404,-0.9952387809753418,-0.000580471009016037,0.038008950650691986,0.012801706790924072,0.9988090557253984,0.04292149470966974,-0.023202272790374193,-0.0002814850237963028
1681238789955716600,0.521716552734375,0.021963946521282196,-0.010971062816679478,0.011251330375671387,-0.04638081416487694,-0.08615797758102417,-0.9952012896537781,0.000909559428691864,0.028433866798877716,0.0067064762115478516,0.9987996481043178,0.0431251952677227,-0.02322861003165095,-0.00023932651137879393
1681238789965713000,0.531712890625,0.004391576163470745,-0.005354882217943668,0.014803504571318626,-0.04637213423848152,-0.08652068674564362,-0.9951702356338501,0.001633431762456894,0.007709167897701263,0.005485177040100098,0.9987918749898421,0.043312670902659,-0.02321411247317501,-2.2438035121664424e-17
1681238789975690000,0.54168994140625,0.001345452619716525,-0.000789424404501915,0.0143401138484478,-0.04629763960838318,-0.08681157976388931,-0.9951483607292175,-0.000470481812953949,-0.007075615227222443,0.0008704066276550293,0.9987864309379332,0.04346020447637723,-0.023173808963274947,0.00007210148122470446
1681238789985667000,0.5516669921875,0.011609409004449844,0.0011597424745559692,0.009171783924102783,-0.04622267559170723,-0.08706852048635483,-0.995129406452179,-0.001293126493692398,-0.004590906202793121,-0.003756701946258545,0.9987815981522528,0.04359037768428055,-0.023133855310869304,0.00013005456922531033
1681238789995644000,0.561643798828125,0.04082375392317772,0.002284395508468151,0.006236182525753975,-0.04616712033748627,-0.08741932362318039,-0.9951012134552002,-0.004003707319498062,0.006349503993988037,-0.013687849044799805,0.9987745665257964,0.04376724622580333,-0.02310439227746057,0.00017093603941636268
1681238790005621000,0.57162109375,0.060307539999485016,-0.0010973932221531868,0.006290893070399761,-0.0461718887090683,-0.08792909234762192,-0.9950560927391052,-0.005540080368518829,0.01938673108816147,-0.017639219760894775,0.9987633073483736,0.0440238474304607,-0.02310526158379181,0.00021025931539036405
1681238790015596800,0.5815966796875,0.06604371964931488,0.004968222230672836,0.007976674474775791,-0.04618202894926071,-0.08838760852813721,-0.995015025138855,-0.0052552781999111176,0.01871611177921295,-0.01504051685333252,0.9987529881283723,0.044254852768701766,-0.023108605896362423,0.00025363759704025645
1681238790025573000,0.591572998046875,0.05621888488531113,0.017320869490504265,0.009053506888449192,-0.04609841853380203,-0.08878830820322037,-0.9949831962585449,-0.003782495856285095,0.010022573173046112,-0.004543781280517578,0.9987450511763606,0.04445690730701183,-0.02306473812911027,0.0003017747648382939
1681238790035550200,0.60155029296875,0.03602573275566101,0.0270488653331995,0.014227761887013912,-0.045888833701610565,-0.08905679732561111,-0.9949688911437988,-0.0061283111572265625,0.0018834620714187622,0.007145404815673828,0.9987413916536834,0.04459298228560779,-0.02295687830623703,0.00036847827624084985
1681238790045527000,0.611527099609375,0.018390081822872162,0.025066301226615906,0.01750042289495468,-0.04563101381063461,-0.08923353999853134,-0.9949648976325989,-0.005806297063827515,-0.00793430209159851,0.014618217945098877,0.9987404265607766,0.04468357559243685,-0.022823652817399714,0.0004610549073612792
